Date,Close,Volume,HL,OC,MA-7,MA-14,MA-21,STD-7,macd,macd_s,RSI-5,MOM-1,MOM-2,MOM-3,ROC-5,ROC-10,ROC-15,ROC-20,slowk,slowd,Close_pct,MA-7_pct,MA-14_pct,MA-21_pct,STD-7_pct,Sentiment
2018-03-02,1500.25,-0.03622425093632964,46.04003899999998,-31.15002400000003,1503.6313998571434,1474.2092720714293,1447.5523681428579,12.555837513064041,45.81525118242621,46.87863458142586,59.1622169647935,6.8000489999999445,-12.199951000000056,-11.729980000000069,0.01666666666666483,2.633126487021631,11.088485746019995,7.9316546762590034,58.45321060022142,66.60548990076033,0.004553248667922727,0.0016492013542825923,0.007844898384368859,0.0016263993896752371,-0.15365127682233293,1.5881605139868153
2018-03-05,1523.609985,-0.20549213674175726,44.38000499999998,-29.369995000000017,1509.0985454285717,1484.022129571429,1453.914748380953,11.555906720465076,45.80428193190596,46.66376405152188,71.6553176454893,23.35998500000005,30.160033999999996,11.160033999999996,0.10907283770462683,5.171572044483463,13.736190825372185,6.5498819685613,66.38250625048741,62.162901143390684,0.015570728211964813,0.0036359612947347575,0.006656353128353221,0.004395267748591225,-0.07963871717506388,1.6357552207514738
2018-03-06,1537.640015,-0.1284319532279944,14.130004999999983,-4.440063999999893,1514.4756904285719,1492.8171299285718,1459.0428466666674,14.892224026407712,46.39290634324311,46.609592509866125,76.94935714612119,14.030029999999897,37.39001499999995,44.19006399999989,1.697114732960947,4.7189049022737795,10.922432582218411,10.621583812949641,83.1104270963519,69.31538131568685,0.00920841300472297,0.0035631503431561296,0.005926461729841348,0.003527096957662179,0.28871099314380433,1.540445040947149
2018-03-07,1545.0,-0.08496832321283732,23.390014000000065,-18.47998000000007,1517.768554571429,1499.5278407142862,1466.4237990476197,18.84426633663335,46.912506536247975,46.6701753151425,79.46443060748165,7.3599850000000515,21.39001499999995,44.75,2.15214057023696,4.186331977315971,9.225101913559453,7.080482687433398,95.64956411131247,81.71416581938387,0.0047865462190122,0.0021742601506697934,0.004495333454564099,0.005058763282939083,0.2653762328056346,1.6302719993369423
2018-03-08,1551.859985,-0.07462686567164178,9.630004999999983,-1.8599850000000515,1523.4656981428577,1505.963553214286,1471.6152285238102,22.48019187929174,47.3322205161096,46.802584355335924,81.78054149439242,6.8599850000000515,14.219970000000103,28.25,3.9110807805035064,4.478437295344406,6.947378284399908,9.534292779052155,96.94400495414907,91.90133205393774,0.004440119741100368,0.0037536313124089116,0.00429182595031663,0.003540197233270481,0.1929459856757667,1.2347444629926896
2018-03-09,1578.890015,0.1738984103971417,19.85998500000005,-15.390014999999948,1532.9571358571434,1515.2635585000005,1479.3347516666672,29.866510359584478,49.27789944031883,47.297647372332506,88.2870910404436,27.030029999999897,33.89001499999995,41.25,5.241794034327607,5.259334333333321,8.012943588462228,16.91151536467974,98.64494612563776,97.0795050636997,0.017417827807448605,0.0062301617462448,0.006175451766986528,0.005245612435392122,0.3285700816057915,1.791759469228055
2018-03-12,1598.390015,0.1411243190790199,18.630004999999983,-5.790038999999979,1547.948573571429,1524.5521327142862,1491.1390380952387,32.912743810346434,51.796275811818305,48.197373060229665,91.1402940856649,19.5,46.5300299999999,53.39001499999995,4.908082169072947,5.022508391276248,10.333479218932462,19.318456527055062,96.18183996639128,97.25693034872597,0.012350448615637166,0.009779423940580845,0.006130005676029615,0.007979455911025113,0.10199495736482622,1.4060969884160703
2018-03-13,1588.180054,0.26239805187275334,39.53002900000001,27.779907000000094,1560.5100098571434,1532.0707048571435,1502.9761846666672,28.102142731346966,52.3646219397815,49.03082283614003,78.60791126594093,-10.209961000000021,9.290038999999979,36.320068999999876,3.286857684956912,5.039754163940713,8.160866275656886,14.568295081888195,86.89132990590304,93.90603866597729,-0.0063876531410890225,0.008114892510112659,0.004931659588099047,0.007938325178951322,-0.1461622618496854,1.1499055830556602
2018-03-14,1591.0,-0.347907959399256,15.549926000000141,6.0,1570.137154857143,1539.6178501428578,1512.7271380000009,24.69020310114413,52.438112496564145,49.71228076822486,79.57743881623739,2.8199460000000727,-7.3900149999999485,12.109985000000052,2.977346278317161,5.193563525726219,7.288319854957748,12.477111420370935,74.67056445596504,85.91457810941972,0.0017755833117900632,0.006169229892271533,0.004926107693194348,0.006487763034978666,-0.12141208102245293,0.9707789171582248
2018-03-15,1582.319946,-0.04453678921913884,18.800048999999944,12.680053999999927,1576.5200021428573,1545.4978462857148,1520.718087333334,20.268234176830173,51.205679280407594,50.01096047066141,67.76118980992983,-8.680053999999927,-5.860107999999855,-16.070068999999876,1.9628034290735341,5.950651037250587,6.529143645219881,9.046545092670355,57.381616741275366,72.98117036771441,-0.005455722187303502,0.004065152694443963,0.003819127027081093,0.0052824789961116725,-0.17909811864241187,1.0296194171811581
