Date,Close,Volume,HL,OC,MA-7,MA-14,MA-21,STD-7,macd,macd_s,RSI-5,MOM-1,MOM-2,MOM-3,ROC-5,ROC-10,ROC-15,ROC-20,slowk,slowd,Close_pct,MA-7_pct,MA-14_pct,MA-21_pct,STD-7_pct,Sentiment
2018-03-02,44.052502000000004,-0.21204049014384652,0.9625020000000006,-0.8525010000000037,44.09607157142863,43.1687502857143,42.099404857142865,0.5731651408556172,0.5450006604683324,0.24566920302074644,59.36292537826115,0.30250200000000405,-0.4774969999999925,-0.5449979999999925,0.4045629629629621,1.8613815397102496,13.573971695725273,5.024441530575774,49.12024791328017,63.49885286134765,0.006914331428571563,0.004180391186432875,0.008258087669552605,0.002488970033170501,-0.249381141297081,1.449095262358921
2018-03-05,44.205002,-0.26141883809226607,0.8049999999999997,-0.4024999999999963,44.25035757142863,43.4207145714286,42.20702400000001,0.38152464424821714,0.5648159791297829,0.30949855824255373,62.43750975152689,0.1524999999999963,0.45500200000000035,-0.3249969999999962,-1.2013141867352028,2.5459700769457694,13.049040008975377,10.168229283489104,42.96922063082449,50.61525768204806,0.003461778402507054,0.0034988604313670457,0.00583672874583252,0.0025563103141799104,-0.3343547660999069,1.9356536488881242
2018-03-06,44.1675,-0.16241804981444574,0.5299989999999966,0.31000100000000685,44.292143285714346,43.64089321428573,42.39952400000001,0.348117813940942,0.5709125395724541,0.3617813545085338,61.01838911350869,-0.03750200000000348,0.11499799999999283,0.4174999999999969,-0.9641796064801866,2.804766817351556,8.57967630362355,12.895389791158784,50.38771113831103,47.49239322747189,-0.0008483655311225524,0.0009443022967274839,0.005070820345320026,0.004560852241086488,-0.08756139560290344,1.5656352897757073
2018-03-07,43.7575,0.3327237951110831,0.3950010000000006,-0.022498999999996272,44.15142900000006,43.77767900000003,42.62023823809525,0.3345481469401591,0.5364763685281346,0.396720357312454,46.557300844921535,-0.4099999999999966,-0.44750200000000007,-0.29500200000000376,-1.7347833311202154,2.3148370928935735,6.504809699520742,7.360608476967423,46.77960242156465,46.71217806356671,-0.009282843719929712,-0.0031769581527492097,0.003134348901674633,0.005205582923412999,-0.03898009943003078,0.8846853924588238
2018-03-08,44.235001000000004,-0.25011118646206254,0.5124969999999962,-0.36500200000000405,44.09964342857149,43.848214714285746,42.78583352380953,0.2771183561862556,0.5414740194930943,0.42567108974858203,60.26615776518738,0.47750100000000373,0.06750100000000714,0.02999900000000366,1.108573714285721,2.573915362318857,5.7178755026080275,10.906363841362122,54.7547219794825,50.64067851311938,0.010912437867794278,-0.0011729081617849468,0.0016112255354086003,0.0038853674348133804,-0.17166375386971144,1.791759469228055
2018-03-09,44.994999,0.3537925725894986,0.6525000000000034,-0.5049969999999959,44.166072000000064,43.98303621428575,43.029166904761915,0.41759906922920237,0.5998455349842402,0.4605059787957137,73.69215003401071,0.759997999999996,1.2374989999999997,0.8274990000000031,2.139485743624725,2.5527042735042693,4.040691276011543,16.003870628623694,70.75420666886085,57.42951035663598,0.017180919697503683,0.0015063289918924028,0.003074731796459673,0.005687241802055265,0.5069339865329148,2.4159137783010487
2018-03-12,45.43,0.0006804369710302627,0.5449979999999925,-0.35750200000000376,44.406072000000066,44.1592860714286,43.34547652380953,0.5870167481606671,0.6734432917367457,0.5030934413839201,78.81395976933466,0.43500099999999975,1.1949989999999957,1.6724999999999994,2.771175081046251,1.536570374923163,5.387698446335243,16.181826835066104,89.6045106208365,71.70447975639327,0.009667763299650245,0.005434035428824258,0.004007223518725844,0.007351051433268863,0.4056945798374818,1.3470736479666094
2018-03-13,44.9925,-0.01594679434037838,1.0649990000000003,0.6549989999999966,44.5403574285715,44.318214500000025,43.62595266666667,0.6000263877148175,0.688530499542992,0.5401808530157345,63.31672124644733,-0.4375,-0.002499000000000251,0.7574989999999957,1.8678892851078377,0.8856998710690123,4.725046041312964,10.607824443103686,84.3849279683126,81.5812150860033,-0.009630200308166414,0.0030240330324968756,0.003598980932670637,0.0064707131020482755,0.022162297063779368,0.6584616225720553
2018-03-14,44.610001000000004,-0.07336204584536266,0.677502000000004,0.47000099999999634,44.5982144285715,44.42428600000003,43.81321452380953,0.5815417629242973,0.6619917193394116,0.5645430262804699,52.11730514505404,-0.3824989999999957,-0.8199989999999957,-0.38499799999999595,1.9482397303319576,0.17965866111968598,4.308175399161729,8.579778716801245,64.49338659714674,79.49427506209861,-0.008501394676890484,0.001298979248040233,0.0023934064401445188,0.004292441670527447,-0.030806353135431896,1.6582280766035324
2018-03-15,44.662498,-0.22556897890249383,0.5424989999999994,-0.037497999999999365,44.6689284285715,44.48053585714289,43.98357161904762,0.5496603651581358,0.6378429574210642,0.5792030125085887,53.527525426777835,0.05249699999999535,-0.33000200000000035,-0.7675020000000004,0.9664224942596888,2.0857097142857217,3.5652127536231815,6.739556831918669,40.78439857017137,63.220904378543565,0.0011767988976283394,0.0015855791741001823,0.0012661960879429834,0.0038882583049348884,-0.05482219816139278,1.791759469228055
2018-03-16,44.505001,0.7325468919002103,0.375,0.15749699999999933,44.77571428571435,44.463571642857175,44.11035742857143,0.39351132736437605,0.5990902583976165,0.5831804616863943,48.203559208975086,-0.15749699999999933,-0.10500000000000398,-0.4874989999999997,-1.0890054692522577,1.0271811576105128,1.43589971509972,2.907682457767913,22.466972845850155,42.581586004389415,-0.0035263813501877905,0.0023906070931074552,-0.0003813851150579195,0.0028825719434959485,-0.2840827676356764,1.0628942060660305
2018-03-19,43.825001,-0.1511976997667791,0.952498999999996,0.505001,44.71714285714292,44.40839314285718,44.13785742857144,0.5027553409555232,0.5076562035114662,0.5680756100514086,31.366384294761758,-0.6799999999999997,-0.837496999999999,-0.7850000000000037,-3.532905569007261,-0.8596334867262301,-2.0506207744314664,1.6644505788760977,14.697108761378677,25.982826725800063,-0.015279181771055361,-0.001308107073349829,-0.0012409821784719055,0.000623436344729944,0.27761338999523,1.1585104302491787
2018-03-20,43.810001,-0.41251778944473017,0.4649999999999963,0.0,44.54785742857149,44.35696471428575,44.171309952380966,0.5861849844156978,0.42903799864611614,0.5402680877703502,31.067168749438224,-0.015000000000000568,-0.6950000000000003,-0.8524969999999996,-2.6282135911540827,-0.8094164261051584,-1.7657918044733378,1.9726481479128033,15.500531975882984,17.5548711943706,-0.00034227038580103564,-0.003785694204843093,-0.0011580790236203065,0.0007579100064760702,0.16594481781458637,1.6863989535702288
